stop_id,stop_name,stat,okres
901,"Benecko,,Zlatá vyhlídka",CZ,SM
957,"Benešov nad Černou,Černé Údolí",CZ,CK
958,"Benešov nad Černou,Dluhoště,samoty",CZ,CK
959,"Benešov nad Černou,Klení",CZ,CK
961,"Benešov nad Černou,Ličov",CZ,CK
954,"Benešov nad Černou,,pila",CZ,CK
955,"Benešov nad Černou,,Předlesí",CZ,CK
50584,"Benešov nad Černou,,U čerp.st.",CZ,CK
962,"Benešov nad Černou,Valtéřov",CZ,CK
953,Benešov nad Černou,CZ,CK
343,"Benešov nad Ploučnicí,,Bedřichov záv.",CZ,DC
964,"Benešov nad Ploučnicí,,nám.",CZ,DC
63378,"Benešov nad Ploučnicí,,Pod parkem",CZ,DC
965,"Benešov nad Ploučnicí,,rozc.Heřmanov",CZ,DC
967,"Benešov nad Ploučnicí,,u čerp.st.",CZ,DC
968,"Benešov nad Ploučnicí,,záv.I",CZ,DC
63377,"Benešov nad Ploučnicí,,žel.st.",CZ,DC
969,"Benešov u Semil,,Hradišťata",CZ,SM
970,"Benešov u Semil,,Podmošna",CZ,SM
973,"Benešov u Semil,Podolí",CZ,SM
971,"Benešov u Semil,,škola",CZ,SM
972,"Benešov u Semil,,u hřiště",CZ,SM
917,"Benešov,Pavlov,Dvůr",CZ,BK
916,"Benešov,Pavlov",CZ,BK
914,"Benešov,,škola",CZ,BK
915,"Benešov,,ZD střed",CZ,BK
913,Benešov,CZ,BK
47415,"Benešov,,Antuškova",CZ,BN
939,"Benešov,Baba",CZ,BN
940,"Benešov,Bedrč",CZ,BN
928,"Benešov,,Benea",CZ,BN
67286,"Benešov,,Benica",CZ,BN
941,"Benešov,Boušice",CZ,BN
942,"Benešov,Buková Lhota,rozc.",CZ,BN
67021,"Benešov,Buková Lhota",CZ,BN
919,"Benešov,,Čechova",CZ,BN
67014,"Benešov,,Čerčanská",CZ,BN
54996,"Benešov,,Černoleská",CZ,BN
920,"Benešov,,Černý les",CZ,BN
943,"Benešov,Červený Dvůr",CZ,BN
945,"Benešov,Dlouhé Pole,rozc.",CZ,BN
944,"Benešov,Dlouhé Pole",CZ,BN
26972,"Benešov,,Dukelská",CZ,BN
923,"Benešov,,Galerie Červené Vršky",CZ,BN
26974,"Benešov,,Hráského",CZ,BN
921,"Benešov,,Jana Nohy",CZ,BN
67830,"Benešov,,Jiráskova Gymnázium",CZ,BN
67019,"Benešov,,Jiráskova Škola",CZ,BN
26975,"Benešov,,Jiřího Franka Dětské hřiště",CZ,BN
67831,"Benešov,,Jiřího Franka U Viaduktu",CZ,BN
67013,"Benešov,,K Tužince",CZ,BN
53384,"Benešov,,Kaufland",CZ,BN
933,"Benešov,,Ke Stadionu",CZ,BN
67288,"Benešov,Konopiště,informační centrum",CZ,BN
931,"Benešov,Konopiště,sádky",CZ,BN
937,"Benešov,Konopiště,sv.Anna",CZ,BN
924,"Benešov,Konopiště,Šiberna",CZ,BN
946,"Benešov,Konopiště",CZ,BN
936,"Benešov,,Konopišťská",CZ,BN
47411,"Benešov,,Křižíkova",CZ,BN
57541,"Benešov,,Lidl",CZ,BN
67829,"Benešov,Mariánovice,ČSAD",CZ,BN
26981,"Benešov,Mariánovice,rozc.",CZ,BN
67024,"Benešov,Mariánovice",CZ,BN
67287,"Benešov,,Masarykovo náměstí",CZ,BN
47414,"Benešov,,MŠ Úsměv",CZ,BN
925,"Benešov,,Mydlářka",CZ,BN
26982,"Benešov,,Na Bezděkově",CZ,BN
26983,"Benešov,,Na Chmelnici",CZ,BN
33562,"Benešov,,Nechyba",CZ,BN
926,"Benešov,,Nemocnice Rudolfa a Stefanie",CZ,BN
67023,"Benešov,,Neumannova",CZ,BN
67015,"Benešov,,Nezvalova",CZ,BN
935,"Benešov,,Nová Pražská",CZ,BN
927,"Benešov,,odb.",CZ,BN
948,"Benešov,Okrouhlice,lom",CZ,BN
947,"Benešov,Okrouhlice",CZ,BN
53383,"Benešov,,Penny Market",CZ,BN
934,"Benešov,,Pinko",CZ,BN
929,"Benešov,,Pivovar Ferdinand",CZ,BN
58727,"Benešov,,Plavecký stadion",CZ,BN
67834,"Benešov,Pomněnice,rozc.",CZ,BN
56638,"Benešov,Pomněnice,zahrádky",CZ,BN
47413,"Benešov,Pomněnice",CZ,BN
47408,"Benešov,,Pražská",CZ,BN
47409,"Benešov,,Purkyňova",CZ,BN
67017,"Benešov,,Rubešova",CZ,BN
67018,"Benešov,,Technické služby",CZ,BN
918,"Benešov,,Terminál",CZ,BN
67016,"Benešov,,Tylova",CZ,BN
67833,"Benešov,,Tyršova",CZ,BN
37317,"Benešov,Úročnice,rozc.Hrusice",CZ,BN
950,"Benešov,Úročnice",CZ,BN
952,"Benešov,Vidlákova Lhota,rozc.",CZ,BN
67022,"Benešov,Vidlákova Lhota",CZ,BN
26978,"Benešov,,Vlašimská dopravní hřiště",CZ,BN
47412,"Benešov,,Zapova",CZ,BN
938,"Benešov,,žel.st.",CZ,BN
63623,"Benešovice,Lom u Stříbra",CZ,TC
33686,Benešovice,CZ,TC
975,"Benetice,,škola",CZ,TR
976,"Benetice,Věstoňovice",CZ,TR
974,Benetice,CZ,TR
981,"Beňov,,kostel",CZ,PR
983,"Beňov,Prusy,rozc.",CZ,PR
982,"Beňov,Prusy",CZ,PR
995,Beograd,SRB,
65331,"Berďansk,,AS",UA,
48630,"Beregovo,,AS",UA,
67361,"Beregsurány,,ZOLL",H,
56853,"Bergamo,,St.di autobus",I,
67925,"Berlin,,Alexanderplatz",D,
64705,"Berlin,,Bahnhof Südkreuz",D,
64706,"Berlin,,Flughafen Schönefeld Parkplatz P3",D,
57719,"Berlin,,Flughafen Tegel Fernbuslinien",D,
999,"Berlin,,ZOB am Funkturm",D,
1003,Bernardov,CZ,KH
1016,"Bernartice nad Odrou,,obora",CZ,NJ
1017,"Bernartice nad Odrou,,rozc.",CZ,NJ
1019,"Bernartice nad Odrou,,točna",CZ,NJ
1005,"Bernartice,,most",CZ,BN
1006,"Bernartice,,rozc.",CZ,BN
48697,"Bernartice,,SSÚD",CZ,BN
1004,Bernartice,CZ,BN
1012,"Bernartice,Buková,most",CZ,JE
1013,"Bernartice,Buková,statek",CZ,JE
1011,"Bernartice,Buková",CZ,JE
1007,"Bernartice,,č.7",CZ,JE
1008,"Bernartice,,dopr.stř.",CZ,JE
1014,"Bernartice,Horní Heřm.,statek",CZ,JE
1015,"Bernartice,Horní Heřm.,žel.zast.",CZ,JE
1009,"Bernartice,,hor.rest.",CZ,JE
1010,"Bernartice,,ObÚ",CZ,JE
1024,"Bernartice,Bílinka",CZ,PI
62400,"Bernartice,Bojenice",CZ,PI
1026,"Bernartice,Jestřebice",CZ,PI
1029,"Bernartice,Kolíšov,rozc.",CZ,PI
1028,"Bernartice,Kolíšov",CZ,PI
1020,"Bernartice,,nám.",CZ,PI
41622,"Bernartice,,rozc.Zběšičky 1.2",CZ,PI
66804,"Bernartice,Srlín,obec",CZ,PI
1030,"Bernartice,Srlín",CZ,PI
1031,"Bernartice,Struhováček,rybník",CZ,PI
66802,"Bernartice,Svatkovice,rozc.",CZ,PI
1032,"Bernartice,Svatkovice",CZ,PI
65601,"Bernartice,Zběšice",CZ,PI
1033,"Bernartice,,Juta",CZ,TU
65055,"Bernartice,,kolonie",CZ,TU
1035,"Bernartice,Křenov",CZ,TU
1034,"Bernartice,,nám.",CZ,TU
57977,"Bern,,Car-Terminal Neufeld",CH,
64260,"Beroun,,autobusové nádraží",CZ,BE
49375,"Beroun,,Bezručova",CZ,BE
49376,"Beroun,,Brdatka",CZ,BE
49076,"Beroun,,Brožíkova",CZ,BE
49077,"Beroun,,Delvita",CZ,BE
1050,"Beroun,,Eternitka",CZ,BE
49078,"Beroun,,Hlinky",CZ,BE
1056,"Beroun,,Hostímská",CZ,BE
1061,"Beroun,Hostim",CZ,BE
49306,"Beroun,Jarov,náves",CZ,BE
49307,"Beroun,Jarov,odb.",CZ,BE
49079,"Beroun,,Jungmannova",CZ,BE
67856,"Beroun,,K Dubu",CZ,BE
67854,"Beroun,,Karla Čapka",CZ,BE
52421,"Beroun,,Lidl",CZ,BE
1063,"Beroun,,Lištice",CZ,BE
68274,"Beroun,,Na Máchovně",CZ,BE
67861,"Beroun,,Na Náhonu",CZ,BE
58610,"Beroun,,Na Parkáně",CZ,BE
45674,"Beroun,,Na Ratince",CZ,BE
67853,"Beroun,,Obchodní",CZ,BE
1059,"Beroun,,PAI",CZ,BE
1052,"Beroun,,Plzeňka",CZ,BE
49080,"Beroun,,Plzeňská brána",CZ,BE
1053,"Beroun,,pod dálnicí",CZ,BE
67857,"Beroun,,Pod Homolkou",CZ,BE
67858,"Beroun,,pod hřbitovem",CZ,BE
67855,"Beroun,,Preislerova",CZ,BE
64514,"Beroun,,Prof.Veselého",CZ,BE
1054,"Beroun,,sídliště",CZ,BE
64158,"Beroun,,Školní náměstí",CZ,BE
49081,"Beroun,,třída Míru",CZ,BE
1055,"Beroun,,U černého koně",CZ,BE
49300,"Beroun,,u hřbitova",CZ,BE
49082,"Beroun,,U Slavaše",CZ,BE
49083,"Beroun,,U Zelených",CZ,BE
49308,"Beroun,,V Lužánkách",CZ,BE
49084,"Beroun,,Velké sídliště",CZ,BE
67859,"Beroun,,Viničná",CZ,BE
49310,"Beroun,,Vítězslava Hálka II",CZ,BE
49301,"Beroun,,Vítězslava Hálka I",CZ,BE
1058,"Beroun,,Wagnerovo nám.",CZ,BE
67860,"Beroun,,Zahořanská",CZ,BE
1064,"Beroun,Zavadilka",CZ,BE
49360,"Beroun,Zdejcina",CZ,BE
1068,"Běrunice,Běruničky",CZ,NB
1070,"Běrunice,Velké Výkleky",CZ,NB
1071,"Běrunice,Vlkov n.Lesy",CZ,NB
1066,Běrunice,CZ,NB
296,"Beřovice,Bakov",CZ,KD
1074,"Beřovice,,horní",CZ,KD
1073,Beřovice,CZ,KD
67444,"Besancon,,Avenue de Maréchal Foch",F,
1081,"Besednice,Malče,rozc.",CZ,CK
1079,"Besednice,,Mlýnek",CZ,CK
1080,"Besednice,,škola",CZ,CK
1078,Besednice,CZ,CK
37618,"Běstovice,,Darebnice",CZ,UO
11597,"Běstovice,,prodejna",CZ,UO
11598,"Běstovice,,silo",CZ,UO
11598,"Běstovice,,záv.",CZ,UO
11597,Běstovice,CZ,UO
1085,"Běstvina,Drhotín",CZ,CR
1085,"Běstvina,,Drhotín",CZ,CR
1086,"Běstvina,Křižovka",CZ,CR
1087,"Běstvina,Malejov",CZ,CR
1087,"Běstvina,,Malejov",CZ,CR
1084,"Běstvina,,MŠ",CZ,CR
1089,"Běstvina,Pařížov,rozc.",CZ,CR
1088,"Běstvina,Pařížov",CZ,CR
1090,"Běstvina,Rostejn",CZ,CR
1092,"Běstvina,Spačice",CZ,CR
1083,"Běstvina,,zámek",CZ,CR
1093,"Běstvina,Zbohov",CZ,CR
1093,"Běstvina,,Zbohov",CZ,CR
1083,Běstvina,CZ,CR
1114,"Běšiny,Hořákov",CZ,KT
1115,"Běšiny,Kozí",CZ,KT
1109,"Běšiny,,náves",CZ,KT
1111,"Běšiny,,u žel.přejezdu",CZ,KT
1112,"Běšiny,,u žel.st.",CZ,KT
1116,"Běšiny,Úloh",CZ,KT
1113,"Běšiny,,žel.st.",CZ,KT
1118,"Běštín,,škola",CZ,BE
1119,"Běštín,,transformátor",CZ,BE
1121,"Bezděčí u Trnávky,,náves",CZ,SY
1122,"Bezděčí u Trnávky,,rozc.",CZ,SY
1123,"Bezděčí u Trnávky,Unerázka",CZ,SY
1125,"Bezdědovice,Dobšice,samoty rozc.1.0",CZ,ST
60202,"Bezdědovice,Dobšice",CZ,ST
1126,"Bezdědovice,Paštiky",CZ,ST
11588,"Bezdědovice,,rozc.Chobot 3.0",CZ,ST
60201,Bezdědovice,CZ,ST
1142,"Bezděkov nad Metují,,Mýto",CZ,NA
1143,"Bezděkov nad Metují,,na otáčce",CZ,NA
1140,"Bezděkov nad Metují,,pohostinství",CZ,NA
1144,"Bezděkov nad Metují,,žel.st.Police n.Met.",CZ,NA
1145,Bezděkov pod Třemšínem,CZ,PB
1128,"Bezděkov,Štěpánov,rozc.1.1",CZ,HB
1127,Bezděkov,CZ,HB
1133,"Bezděkov,Koryta,rozc.0.2",CZ,KT
1132,"Bezděkov,Koryta",CZ,KT
1134,"Bezděkov,Tětětice",CZ,KT
1130,Bezděkov,CZ,KT
1137,"Bezděkov,,Luhy",CZ,PA
1136,"Bezděkov,,ObÚ",CZ,PA
1139,"Bezděkov,,ves",CZ,RO
1149,"Bezděz,,dvůr",CZ,CL
1148,"Bezděz,,obec",CZ,CL
1150,"Bezděz,,rozc.1.5",CZ,CL
1152,"Bezdružice,,aut.st.",CZ,TC
1153,"Bezdružice,Dolní Polžice",CZ,TC
1154,"Bezdružice,Horní Polžice,rozc.",CZ,TC
64237,"Bezdružice,Kamýk",CZ,TC
1155,"Bezdružice,Křivce,rozc.",CZ,TC
1156,"Bezdružice,Pačín",CZ,TC
1157,"Bezdružice,Řešín",CZ,TC
1158,"Bezdružice,Zhořec",CZ,TC
49796,"Bezdružice,,žel.st.",CZ,TC
1160,"Beziers,,face a la gare-blvd.de Verdun",F,
1161,Bezkov,CZ,ZN
1163,"Bezměrov,,náves",CZ,KM
1162,Bezměrov,CZ,KM
1164,Bezno,CZ,MB
1166,"Bezuchov,,Rozhraní",CZ,PR
1167,"Bezuchov,,Zábraní",CZ,PR
1170,"Bezvěrov,Buč",CZ,PS
1171,"Bezvěrov,Dolní Jamné",CZ,PS
1172,"Bezvěrov,Chudeč,rozc.",CZ,PS
1173,"Bezvěrov,Krašov",CZ,PS
1176,"Bezvěrov,Služetín",CZ,PS
1177,"Bezvěrov,Světec",CZ,PS
1178,"Bezvěrov,Vlkošov",CZ,PS
1168,Bezvěrov,CZ,PS
51143,"Bialystok,,dw.PKS",PL,
51302,"Bielefeld,,Hbf",D,
65363,"Bielsko-Biala,,BP station Warszawska 16",PL,
1188,"Bielsko-Biala,,dw.aut.",PL,
64946,"Bietingen,,ZOLL",D,
64169,"Bila Cerkva,,AS",UA,
1225,Bílá Hlína,CZ,MB
1228,"Bílá Lhota,Červená Lhota,rest.",CZ,OL
1230,"Bílá Lhota,Hrabí,střed",CZ,OL
1231,"Bílá Lhota,Hradečná,náves",CZ,OL
1233,"Bílá Lhota,Hradečná,rozc.",CZ,OL
1234,"Bílá Lhota,Měník",CZ,OL
1226,"Bílá Lhota,,nám.",CZ,OL
1227,"Bílá Lhota,,Nové Mlýny rozc.",CZ,OL
1237,"Bílá Lhota,Pateřín,rozc.",CZ,OL
1238,"Bílá Lhota,Řimice,náves",CZ,OL
1239,"Bílá Lhota,Řimice,rozc.Červ.Lhota",CZ,OL
52523,"Bílá Lhota,,škola",CZ,OL
1245,"Bílá Třemešná,Nové Lesy",CZ,TU
1246,"Bílá Třemešná,,Spořilov",CZ,TU
1240,"Bílá Třemešná,,U Kaiserů",CZ,TU
1241,"Bílá Třemešná,,u kostela",CZ,TU
1242,"Bílá Třemešná,,žel.st.",CZ,TU
1249,"Bílá Voda,Kamenička",CZ,JE
1247,"Bílá Voda,,léčebna",CZ,JE
1248,"Bílá Voda,,rest.",CZ,JE
1190,"Bílá,,aut.st.",CZ,FM
1191,"Bílá,,Baraní",CZ,FM
58447,"Bílá,Bumbálka,CLO",CZ,FM
1201,"Bílá,Bumbálka,st.hr.",CZ,FM
1193,"Bílá,,hájenka",CZ,FM
58631,"Bílá,Hlavatá,kaple",CZ,FM
1194,"Bílá,,chata Třeštík",CZ,FM
1199,"Bílá,,Konečná st.hr.",CZ,FM
1197,"Bílá,,Mezivodí",CZ,FM
1198,"Bílá,,Slaná",CZ,FM
1195,"Bílá,,střed",CZ,FM
1200,"Bílá,,zámeček",CZ,FM
1206,"Bílá,Bohdánkov",CZ,LI
1207,"Bílá,Dehtáry",CZ,LI
48700,"Bílá,Hradčany,č.10",CZ,LI
1208,"Bílá,Hradčany,odb.Chvalčovice",CZ,LI
1209,"Bílá,Hradčany,ves",CZ,LI
1210,"Bílá,Chvalčovice",CZ,LI
1212,"Bílá,Klamorna",CZ,LI
1214,"Bílá,Kohoutovice,odb.",CZ,LI
1213,"Bílá,Kohoutovice",CZ,LI
1216,"Bílá,Letařovice,odb.",CZ,LI
48701,"Bílá,Letařovice",CZ,LI
1204,"Bílá,,obec",CZ,LI
1205,"Bílá,,odb.",CZ,LI
1219,"Bílá,Petrašovice,odb.do obce",CZ,LI
1220,"Bílá,Petrašovice,odb.Žďárek",CZ,LI
1217,"Bílá,Petrašovice",CZ,LI
45683,"Bílá,Trávníček,křiž.",CZ,LI
1221,"Bílá,Trávníček",CZ,LI
1222,"Bílá,Vesec",CZ,LI
1223,"Bílá,Vlčetín,dol.ves",CZ,LI
1224,"Bílá,Vlčetín,hor.ves",CZ,LI
52770,"Bílčice,,bytovky",CZ,BR
43077,"Bílčice,,hráz",CZ,BR
1251,"Bílčice,,kamenolom",CZ,BR
1254,"Bílčice,Májůvka",CZ,BR
1252,"Bílčice,,obecní úřad",CZ,BR
1258,"Bílé Podolí,Lovčice,rozc.",CZ,KH
1257,"Bílé Podolí,Lovčice",CZ,KH
1259,"Bílé Podolí,,Pazderna",CZ,KH
1262,"Bílé Podolí,Zaříčany,rozc.",CZ,KH
1260,"Bílé Podolí,Zaříčany",CZ,KH
1256,Bílé Podolí,CZ,KH
1263,"Bílé Poličany,,ObÚ",CZ,TU
1264,"Bílé Poličany,,u Ervů",CZ,TU
64307,"Bílé Poličany,,u špejcharu",CZ,TU
54396,Bílence,CZ,CV
1271,"Bílichov,,u křížku",CZ,KD
1270,Bílichov,CZ,KD
1272,"Bílina,,aut.nádr.",CZ,TP
49381,"Bílina,,Břežánská",CZ,TP
1273,"Bílina,,ČSA",CZ,TP
59592,"Bílina,,hřbitov",CZ,TP
59590,"Bílina,,Jakoubkova",CZ,TP
1275,"Bílina,,Jeníšovská",CZ,TP
1277,"Bílina,,kino",CZ,TP
52272,"Bílina,,Lidl",CZ,TP
1278,"Bílina,,Mírová",CZ,TP
59591,"Bílina,,Na Výsluní",CZ,TP
1279,"Bílina,,nám.",CZ,TP
1281,"Bílina,,poliklinika",CZ,TP
1282,"Bílina,,pož.zbroj.",CZ,TP
1276,"Bílina,,PP II Jižní",CZ,TP
1283,"Bílina,,PP II okály",CZ,TP
50694,"Bílina,,PP II škola",CZ,TP
1288,"Bílina,,sídliště",CZ,TP
1284,"Bílina,,sídl.ZCH Jednota",CZ,TP
1285,"Bílina,,sídl.ZCH Litoměřická",CZ,TP
1286,"Bílina,,sídl.ZCH sběrna",CZ,TP
1287,"Bílina,,sídl.ZCH výtopna",CZ,TP
1289,"Bílina,,SUNN",CZ,TP
1290,"Bílina,,Teplická",CZ,TP
1293,"Bílina,,u Holubů",CZ,TP
1295,"Bílina,,VMG I",CZ,TP
1296,"Bílina,,VMG zast.",CZ,TP
1297,"Bílina,,výkup",CZ,TP
1274,"Bílina,,žel.st.",CZ,TP
1292,"Bílina,,5.května samoobsluha",CZ,TP
1291,"Bílina,,5.května",CZ,TP
1306,"Bílkovice,,mlýn",CZ,BN
67871,"Bílkovice,Takonín,rozc.",CZ,BN
1307,"Bílkovice,Takonín",CZ,BN
67870,"Bílkovice,,u kapličky",CZ,BN
1305,Bílkovice,CZ,BN
1308,"Bílov,,ČSSS",CZ,NJ
1310,"Bílov,,střed",CZ,NJ
1311,Bílov,CZ,PS
1325,"Bílovec,Bravinné",CZ,NJ
1312,"Bílovec,,čerp.st.",CZ,NJ
1326,"Bílovec,Lhotka",CZ,NJ
1328,"Bílovec,Lubojaty,dvůr",CZ,NJ
1329,"Bílovec,Lubojaty,Niva",CZ,NJ
1330,"Bílovec,Lubojaty,rozc.Bílovec",CZ,NJ
1331,"Bílovec,Lubojaty,rozc.Klimkovice",CZ,NJ
1313,"Bílovec,,most k Vel.Albrechticím",CZ,NJ
1332,"Bílovec,Nové Dvory,kaple",CZ,NJ
1333,"Bílovec,Ohrada",CZ,NJ
1314,"Bílovec,,pož.zbroj.",CZ,NJ
1315,"Bílovec,,rest.Beseda",CZ,NJ
1334,"Bílovec,Stará Ves,kostel",CZ,NJ
1336,"Bílovec,Stará Ves,Požaha rozc.",CZ,NJ
1337,"Bílovec,Stará Ves,Požaha střed",CZ,NJ
1338,"Bílovec,Stará Ves,rest.Madzia",CZ,NJ
1339,"Bílovec,Stará Ves,rozc.Bravinné",CZ,NJ
1340,"Bílovec,Stará Ves,váha",CZ,NJ
1317,"Bílovec,,u schodů",CZ,NJ
1318,"Bílovec,,Údolí mladých",CZ,NJ
1341,"Bílovec,Výškovice,kaple",CZ,NJ
1342,"Bílovec,Výškovice,rest.",CZ,NJ
1343,"Bílovec,Výškovice,transformátor",CZ,NJ
1319,"Bílovec,,žel.st.",CZ,NJ
66702,"Bílovice nad Svitavou,,hřbitov",CZ,BO
66708,"Bílovice nad Svitavou,,Na Nivách",CZ,BO
67552,"Bílovice nad Svitavou,,Nad Tratí",CZ,BO
66701,"Bílovice nad Svitavou,,náměstí",CZ,BO
66705,"Bílovice nad Svitavou,,Polanka",CZ,BO
66704,"Bílovice nad Svitavou,,Soběšická",CZ,BO
52242,"Bílovice nad Svitavou,,u kapličky",CZ,BO
1352,"Bílovice nad Svitavou,,UP závody",CZ,BO
66703,"Bílovice nad Svitavou,,Vodárenská",CZ,BO
67885,"Bílovice nad Svitavou,,Vojanka",CZ,BO
1353,"Bílovice nad Svitavou,,žel.st.",CZ,BO
1346,"Bílovice,Chmelnice",CZ,UH
1345,"Bílovice,,průmyslový areál",CZ,UH
50541,"Bílovice,,st.č.2",CZ,UH
50528,"Bílovice,,točna",CZ,UH
1347,"Bílovice,Včelary",CZ,UH
1344,Bílovice,CZ,UH
1355,"Bílovice-Lutotín,Bílovice,rozc.",CZ,PV
1354,"Bílovice-Lutotín,Bílovice",CZ,PV
1356,"Bílovice-Lutotín,Lutotín,rozc.",CZ,PV
49504,"Bílovice-Lutotín,Lutotín",CZ,PV
1357,Bílsko u Hořic,CZ,JC
1358,"Bílsko,,náves",CZ,OL
1360,"Bílsko,Netonice",CZ,ST
1362,"Bílsko,Záluží",CZ,ST
1359,Bílsko,CZ,ST
1364,"Bílý Kámen,,lom rozc.",CZ,JI
1363,Bílý Kámen,CZ,JI
1365,"Bílý Kostel nad Nisou,,hl.sil.",CZ,LI
1366,"Bílý Kostel nad Nisou,,křiž.",CZ,LI
1367,"Bílý Kostel nad Nisou,,Rozkoš",CZ,LI
1368,"Bílý Kostel nad Nisou,,škola",CZ,LI
1369,"Bílý Kostel nad Nisou,,u jezu",CZ,LI
1370,"Bílý Kostel nad Nisou,,u viaduktu",CZ,LI
56508,"Bílý Kostel nad Nisou,,žel.zast.",CZ,LI
1371,"Bílý Potok,,nad ObÚ",CZ,LI
1372,"Bílý Potok,,Poledník",CZ,LI
49206,"Bílý Potok,Smědava",CZ,LI
1373,"Bílý Potok,,škola",CZ,LI
1374,"Bílý Potok,,u Krakonoše",CZ,LI
49202,"Bílý Potok,,Zadní Studánka",CZ,LI
1378,"Bílý Újezd,Hroška",CZ,RK
1376,"Bílý Újezd,,motorest",CZ,RK
48631,"Biograd na Moru,,aut.kolodvor",HR,
66583,"Biograd na Moru,,Motel",HR,
1391,"Biřkov,,VAÚ",CZ,KT
1393,"Biřkov,Zderaz,rozc.0.5",CZ,KT
1390,Biřkov,CZ,KT
1395,"Biskoupky,,rozc.",CZ,BO
1394,Biskoupky,CZ,BO
1396,Biskupice,CZ,CR
1399,"Biskupice,,hřbitov",CZ,PV
1398,Biskupice,CZ,PV
1401,"Biskupice,Flintor",CZ,SY
1400,"Biskupice,,lihovar",CZ,SY
68325,"Biskupice,,obecní úřad",CZ,SY
1402,"Biskupice,Zálesí",CZ,SY
1404,"Biskupice,,Obecní úřad",CZ,ZL
1405,"Biskupice,,rozc.0.2",CZ,ZL
1403,Biskupice,CZ,ZL
1408,"Biskupice-Pulkov,Biskupice",CZ,TR
1410,"Biskupice-Pulkov,Pulkov,rozc.1.5",CZ,TR
1409,"Biskupice-Pulkov,Pulkov",CZ,TR
1418,"Bítouchov,Dalešice",CZ,MB
1419,"Bítouchov,Dolánky,na kopci",CZ,MB
65593,"Bítouchov,Dolánky",CZ,MB
1417,"Bítouchov,,u rybníka",CZ,MB
1416,Bítouchov,CZ,MB
1429,"Bítovany,Bítovánky",CZ,CR
1426,"Bítovany,,kostel",CZ,CR
1428,"Bítovany,,MŠ",CZ,CR
1427,"Bítovany,,u rybníčka",CZ,CR
1420,"Bítov,,Obecní dům",CZ,NJ
1421,"Bítov,,Cornštejn",CZ,ZN
1422,"Bítov,,most",CZ,ZN
56452,"Bítov,,nám.",CZ,ZN
1424,"Bítov,,rozc.1.0",CZ,ZN
1430,"Bítovčice,,rest.",CZ,JI
67090,"Bítovčice,,rozc.Vržanov",CZ,JI
1431,"Bítovčice,,u lávky",CZ,JI
22765,"Bitozeves,Nehasice",CZ,LN
1433,"Bitozeves,,rozc.",CZ,LN
1434,"Bitozeves,,škola",CZ,LN
35460,"Bitozeves,Tatinná",CZ,LN
66318,"Bitozeves,,Triangle-sever III",CZ,LN
68033,"Bitozeves,,Triangle-střed",CZ,LN
59536,"Bitozeves,,Triangle-východ",CZ,LN
39405,"Bitozeves,Vidovle",CZ,LN
1432,Bitozeves,CZ,LN
65165,"Bladel,,ZOLL",NL,
1440,"Blahuňov,,rozc.1.0",CZ,CV
54418,"Blanné,,ObÚ",CZ,ZN
1443,"Blanné,,rozc.0.7",CZ,ZN
1442,Blanné,CZ,ZN
1447,"Blansko,,aut.st.",CZ,BK
65227,"Blansko,,Bezručova",CZ,BK
1448,"Blansko,,Brněnská",CZ,BK
1449,"Blansko,,Čelakovského",CZ,BK
48705,"Blansko,Češkovice,chat.obl.",CZ,BK
48704,"Blansko,Češkovice",CZ,BK
10455,"Blansko,,ČKD nová hala",CZ,BK
1454,"Blansko,,ČKD Orlík",CZ,BK
1452,"Blansko,,ČKD ředitelství",CZ,BK
1453,"Blansko,,ČKD strojírna",CZ,BK
50426,"Blansko,Dolní Lhota,škola",CZ,BK
1478,"Blansko,Dolní Lhota",CZ,BK
1451,"Blansko,,DSB slévárna",CZ,BK
52084,"Blansko,,Dvorská",CZ,BK
48702,"Blansko,,Erbenova ZŠ",CZ,BK
1479,"Blansko,Horní Lhota",CZ,BK
1480,"Blansko,Hořice",CZ,BK
1455,"Blansko,,Hřbitov",CZ,BK
53600,"Blansko,,Kaufland",CZ,BK
1481,"Blansko,Klepačov,spodní část",CZ,BK
1482,"Blansko,Klepačov,točna",CZ,BK
53642,"Blansko,Klepačov,U kapličky",CZ,BK
66590,"Blansko,,Komenského",CZ,BK
1484,"Blansko,Lažánky,kamnárna",CZ,BK
1485,"Blansko,Lažánky,Márovky",CZ,BK
1486,"Blansko,Lažánky,škola",CZ,BK
1483,"Blansko,Lažánky",CZ,BK
1456,"Blansko,,Mánesova",CZ,BK
1460,"Blansko,,Masarykova",CZ,BK
1459,"Blansko,,Metra 2 čerp.st.",CZ,BK
1461,"Blansko,,na Žižlavici",CZ,BK
1463,"Blansko,,nám.Míru",CZ,BK
1464,"Blansko,,nám.Republiky",CZ,BK
1462,"Blansko,,nám.Svobody",CZ,BK
1489,"Blansko,Obůrka",CZ,BK
52085,"Blansko,,Okružní",CZ,BK
1490,"Blansko,Olešná",CZ,BK
48703,"Blansko,,Písečná penzion",CZ,BK
58568,"Blansko,Písečná,hotel Probe",CZ,BK
1466,"Blansko,,Písečná",CZ,BK
1467,"Blansko,,Podlesí",CZ,BK
1468,"Blansko,,poliklinika",CZ,BK
1469,"Blansko,,Poříčí",CZ,BK
1457,"Blansko,,pošta",CZ,BK
53601,"Blansko,,průmyslová zóna",CZ,BK
